year,period_start,period_end,geo_level,geo_code,geo_name,dataset,metric,dimension,dimension_value,value,unit,source_org,tier,as_of_date,retrieved_on,source_table,source_edition,source_url,notes
2022,2022-01-01,2022-12-31,state,LA,Ladakh,pocso_s4_6,cases,none,,0.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,LA,Ladakh,pocso_s4_6,cases,none,,3.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,LA,Ladakh,pocso_s4_6,cases,none,,4.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,LD,Lakshadweep,pocso_s4_6,cases,none,,5.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,LD,Lakshadweep,pocso_s4_6,cases,none,,2.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,LD,Lakshadweep,pocso_s4_6,cases,none,,1.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,MH,Maharashtra,pocso_s4_6,cases,none,,4182.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,MH,Maharashtra,pocso_s4_6,cases,none,,4600.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,MH,Maharashtra,pocso_s4_6,cases,none,,4829.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,ML,Meghalaya,pocso_s4_6,cases,none,,278.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,ML,Meghalaya,pocso_s4_6,cases,none,,328.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,ML,Meghalaya,pocso_s4_6,cases,none,,348.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,MN,Manipur,pocso_s4_6,cases,none,,45.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,MN,Manipur,pocso_s4_6,cases,none,,43.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,MN,Manipur,pocso_s4_6,cases,none,,50.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,MP,Madhya Pradesh,pocso_s4_6,cases,none,,3646.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,MP,Madhya Pradesh,pocso_s4_6,cases,none,,3866.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,MP,Madhya Pradesh,pocso_s4_6,cases,none,,3721.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,MZ,Mizoram,pocso_s4_6,cases,none,,63.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,MZ,Mizoram,pocso_s4_6,cases,none,,75.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,MZ,Mizoram,pocso_s4_6,cases,none,,103.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,NL,Nagaland,pocso_s4_6,cases,none,,21.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,NL,Nagaland,pocso_s4_6,cases,none,,7.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,NL,Nagaland,pocso_s4_6,cases,none,,12.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,OR,Odisha,pocso_s4_6,cases,none,,1720.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,OR,Odisha,pocso_s4_6,cases,none,,1631.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,OR,Odisha,pocso_s4_6,cases,none,,1786.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,PB,Punjab,pocso_s4_6,cases,none,,630.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,PB,Punjab,pocso_s4_6,cases,none,,616.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,PB,Punjab,pocso_s4_6,cases,none,,558.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,PY,Puducherry,pocso_s4_6,cases,none,,62.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,PY,Puducherry,pocso_s4_6,cases,none,,57.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,PY,Puducherry,pocso_s4_6,cases,none,,82.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,RJ,Rajasthan,pocso_s4_6,cases,none,,1694.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,RJ,Rajasthan,pocso_s4_6,cases,none,,1867.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,RJ,Rajasthan,pocso_s4_6,cases,none,,1626.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,SK,Sikkim,pocso_s4_6,cases,none,,73.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,SK,Sikkim,pocso_s4_6,cases,none,,65.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,SK,Sikkim,pocso_s4_6,cases,none,,54.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,TG,Telangana,pocso_s4_6,cases,none,,1753.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,TG,Telangana,pocso_s4_6,cases,none,,1760.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,TG,Telangana,pocso_s4_6,cases,none,,2078.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,TN,Tamil Nadu,pocso_s4_6,cases,none,,3620.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,TN,Tamil Nadu,pocso_s4_6,cases,none,,3407.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,TN,Tamil Nadu,pocso_s4_6,cases,none,,5320.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,TR,Tripura,pocso_s4_6,cases,none,,78.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,TR,Tripura,pocso_s4_6,cases,none,,83.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,TR,Tripura,pocso_s4_6,cases,none,,116.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,UP,Uttar Pradesh,pocso_s4_6,cases,none,,3448.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,UP,Uttar Pradesh,pocso_s4_6,cases,none,,3728.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,UP,Uttar Pradesh,pocso_s4_6,cases,none,,3671.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,UT,Uttarakhand,pocso_s4_6,cases,none,,646.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,UT,Uttarakhand,pocso_s4_6,cases,none,,646.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,UT,Uttarakhand,pocso_s4_6,cases,none,,631.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,WB,West Bengal,pocso_s4_6,cases,none,,1698.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,WB,West Bengal,pocso_s4_6,cases,none,,1822.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,WB,West Bengal,pocso_s4_6,cases,none,,1856.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
